code,title,size,style,country,type,availability,price_gbp
HED3239,Henriot Blanc de Blancs,75cl,White,France,Champagne,5.0,46.900001525878906
HED4162,Monkey 47 Gin,50cl,Spirits,Germany,Gin,49.0,41.900001525878906
HED4465,Charles Heidsieck Blanc des Millenaires 1995,75cl,White,France,Champagne,5.0,375.0
HED51612,Vega Sicilia Alion 2015,75cl,Red,Spain,Spain,3.0,116.0
HED52476,Riedel Bar Rocks Glass - Two Pack,0cl,Other,Austria,Glasses,6.0,32.5
HED5314,Tapatio Anejo,50cl,Spirits,Mexico,Tequila,11.0,35.70000076293945
HED5461,Arette Reposado,70cl,Spirits,Mexico,Tequila,6.0,36.0
HED5491,H&H 15 Year Old Verdelho Madeira 50cl,50cl,White,Portugal,Madeira,2.0,32.39999961853027
HED5554,Billecart Salmon Brut Rose,75cl,Rose,France,Champagne,83.0,72.0
HED6041,Ketel One Citron Vodka,70cl,Spirits,Netherlands,Vodka,6.0,29.899999618530273
HED6042,Johnnie Walker Black Label 12 Year Old,70cl,Spirits,Scotland,Whisky,78.0,28.899999618530273
HED6043,Johnnie Walker Blue Label,70cl,Spirits,Scotland,Whisky,297.0,174.0
HED6049,Talisker 10 Year Old,70cl,Spirits,Scotland,Whisky,18.0,45.0
HED6081,Green Spot,70cl,Spirits,Ireland,Whiskey,8.0,47.5
HED61874,Casamigos Reposado,70cl,Spirits,Mexico,Tequila,49.0,69.9000015258789
HED62611,Mr Black Cold Press Coffee Liqueur,70cl,Spirits,Australia,"Liqueurs, Bitters & Other",4.0,31.5
HED62668,Pollination Gin,50cl,Spirits,Wales,Gin,13.0,36.900001525878906
HED66337,Cambridge Distillery Japanese Gin,70cl,Spirits,England,Gin,15.0,62.20000076293945
HED66518,Ducru Beaucaillou 1995,75cl,Red,France,Bordeaux,5.0,300.0
HED66597,Hakkaisan Junmai Daiginjo Kouwa Gura,72cl,Spirits,Japan,Sake,5.0,135.0
HED66675,Cheval Blanc 2005,75cl,Red,France,Bordeaux,13.0,1250.0
HED67225,Los Siete Misterios Doba-yej,70cl,Spirits,Mexico,Mezcal,7.0,51.75
HED68472,Dalmore 45 Year Old,70cl,Spirits,Scotland,Whisky,8.0,17500.0
HED69585,Glen Elgin 12 Year Old,70cl,Spirits,Scotland,Whisky,11.0,41.0
HED7057,The King`s Ginger,50cl,Spirits,England,"Liqueurs, Bitters & Other",4.0,24.0
HED70870,Bereche Brut Reserve,75cl,White,France,Champagne,46.0,58.70000076293945
HED75493,Vina AB Amontillado Seco Gonzalez Byass,75cl,White,Spain,Sherry,3.0,21.299999237060547
HED76038,58 Gin,70cl,Spirits,England,Gin,8.0,34.300000508626304
HED76090,Pere Magloire 12 Year Old Calvados,70cl,Spirits,France,Calvados,4.0,64.0
HED76201,Rivo Gin,50cl,Spirits,Italy,Gin,5.0,44.0
HED76473,Nikka Coffey Gin,70cl,Spirits,Japan,Gin,5.0,46.900001525878906
HED76474,Nikka Coffey Vodka,70cl,Spirits,Japan,Vodka,2.0,41.900001525878906
HED77797,Mezcal Verde,70cl,Spirits,Mexico,Mezcal,6.0,38.900001525878906
HED78290,Chartogne Taillet Sainte Anne Brut,75cl,White,France,Champagne,2.0,62.199999491373696
HED8012,Beluga Gold Line Vodka,70cl,Spirits,Montenegro,Vodka,72.0,150.0
HED8034,Clynelish 14 Year Old,70cl,Spirits,Scotland,Whisky,6.0,54.900001525878906
HED80400,Grappa di Tignanello,50cl,Spirits,Italy,Grappa,2.0,53.400001525878906
HED80961,Stolichnaya Vodka,70cl,Spirits,Latvia,Vodka,24.0,21.200000762939453
HED81846,Dos Palmas Fino 50cl,50cl,White,Spain,Sherry,7.0,27.899999618530273
HED81847,Tres Palmas Fino 50cl,50cl,White,Spain,Sherry,10.0,53.20000076293945
HED81881,Sacred Rosehip Cup,75cl,Spirits,England,"Liqueurs, Bitters & Other",5.0,26.200000762939453
HED8190,Royal Salute 62 Gun Salute,100cl,Spirits,Scotland,Whisky,2.0,2620.0
HED83177,Zalto White Wine,0cl,Other,Austria,Glasses,119.0,50.0
HED83307,Sine Qua Non Stockholm Syndrome Grenache 2010,75cl,Red,United States,USA,6.0,1350.0
HED8382,Chartreuse Yellow,70cl,Spirits,France,"Liqueurs, Bitters & Other",40.0,46.5
HED8494,Azure Ginjo Sake,72cl,Spirits,Japan,Sake,22.0,42.5
HED8515,Bunnahabhain 12 Year Old,70cl,Spirits,Scotland,Whisky,14.0,44.0
HED87331,Ausone 2000,75cl,Red,France,Bordeaux,6.0,1200.0
HED87842,Riedel Vinum Brandy - Two Pack,0cl,Other,Austria,Glasses,7.0,55.0
HED88283,Michters US 1 American Whiskey,70cl,Spirits,United States,Whiskey,6.0,59.70000076293945
HED85742,Tignanello 1996,75cl,Red,Italy,Italy,6.0,249.0
HED54164,Collard-Picard Cuvee Dom. Picard Blanc de Blancs,75cl,White,France,Champagne,7.0,62.5
HED0133,Laphroaig 10 Year Old,70cl,Spirits,Scotland,Whisky,18.0,39.900001525878906
HED0365,Duhart Milon 2008,75cl,Red,France,Bordeaux,3.0,135.0
HED0415,Hosanna 2005,75cl,Red,France,Bordeaux,2.0,290.0
HED08054,Chambertin Clos de Beze Armand Rousseau 2009,75cl,Red,France,Burgundy,9.0,4000.0
HED0899,Chambolle Musigny de Vogue 2005,75cl,Red,France,Burgundy,3.0,572.0
HED1402,Barolo Cannubi Boschis Sandrone 1998,75cl,Red,Italy,Italy,12.0,300.0
HED1671,Sassicaia 2001,75cl,Red,Italy,Italy,21.0,470.0
HED2738,Sine Qua Non Poker Face Syrah 2004,75cl,Red,United States,USA,5.0,900.0
HED3038,Rock Hill Farms,75cl,Spirits,United States,Whiskey,31.0,195.0
HED50368,La Louviere 1979,75cl,Red,France,Bordeaux,6.0,58.79999923706055
HED51719,Gevrey Chambertin Les Champeaux Denis Mortet 1998,75cl,Red,France,Burgundy,6.0,775.0
HED71239,Bourgneuf 2005,75cl,Red,France,Bordeaux,11.0,70.0
HED72282,Gevrey Chambertin Combe Aux Moines Domaine Fourrier 2014,75cl,Red,France,Burgundy,3.0,220.0
HED7682,Appleton 21 Year Old,70cl,Spirits,Jamaica,Rum,5.0,155.0
HED78324,La Rioja Alta Gran Reserva 904 2009,75cl,Red,Spain,Spain,25.0,80.0
HED8279,Clase Azul Ultra Anejo,70cl,Spirits,Mexico,Tequila,8.0,2650.0
HED83331,Amarone Dal Forno 2008,75cl,Red,Italy,Italy,30.0,340.0
HED85699,Bourgogne Blanc Domaine Leflaive 2009,75cl,White,France,Burgundy,9.0,155.0
HED9301,Haut Brion 1959,75cl,Red,France,Bordeaux,3.0,2424.0
HED10578,Grappa Rennina Pieve Santa Restituta Gaja,50cl,Spirits,Italy,Grappa,2.0,48.5
HED54828,44°N Gin,50cl,Spirits,France,Gin,18.0,71.25
HED3161,Yamazaki 12 Year Old,70cl,Spirits,Japan,Whisky,53.0,145.0
HED51274,Glendronach 15 Year Old Revival,70cl,Spirits,Scotland,Whisky,16.0,78.5
HED7047,Hibiki 21 Year Old,70cl,Spirits,Japan,Whisky,36.0,950.0
HED56519,Dow`s 20 Year Old Tawny,75cl,Red,Portugal,Port ,6.0,50.0
HED79400,Caol Ila 12 Year Old 20cl,20cl,Spirits,Scotland,Whisky,9.0,19.0
HED79806,Fettercairn 12 Year Old,70cl,Spirits,Scotland,Whisky,3.0,43.900001525878906
HED3904,Van Winkle 12 Year Old Special Reserve,75cl,Spirits,United States,Whiskey,30.0,720.0
HED53203,Chateauneuf du Pape Arioso Saouma 2016,75cl,Red,France,Southern Rhone,8.0,145.0
HED55673,Canon Half 2018,37.5cl,Red,France,Bordeaux,37.0,62.0
HED56205,Vieux Chateau Certan Half 2018,37.5cl,Red,France,Bordeaux,36.0,142.0
HED56263,Pichon Comtesse Reserve Half 2018,37.5cl,Red,France,Bordeaux,42.0,23.0
HED57918,Ridge Monte Bello Cabernet Sauvignon Half 2019,37.5cl,Red,United States,USA,20.0,117.0
HED58571,Marquis d`Alesme Becker 2019,75cl,Red,France,Bordeaux,42.0,40.0
HED69977,Faugeres Half 2017,37.5cl,Red,France,Bordeaux,17.0,23.0
HED78835,Vieux Chateau Mazerat Half 2018,37.5cl,Red,France,Bordeaux,16.0,48.0
HED8157,Baron de Sigognac Vintage Armagnac 1974,70cl,Spirits,France,Armagnac,3.0,211.0
HED9079,Mouton Rothschild 2009,75cl,Red,France,Bordeaux,5.0,810.0
HED59394,La Garde Blanc 2019,75cl,White,France,Bordeaux,2.0,32.20000076293945
HED59642,Clos du Marquis Half 2019,37.5cl,Red,France,Bordeaux,95.0,25.0
HED40068,Finisterre Cabernet Sauvignon Robert Oatley 2018,75cl,Red,Australia,Australia,10.0,22.600000381469727
HED59734,Szepsy Urban Tokaji Furmint 2017,75cl,White,Hungary,Hungary,3.0,67.30000305175781
HED30080,Bilame Classic -  Twin Blade Corkscrew,0cl,Other,France,Opening Accessories,12.0,26.399999618530273
HED40329,Blue Spot Whiskey 7 Year Old,70cl,Spirits,Ireland,Whiskey,24.0,92.0
HED31525,Barolo Bartolo Mascarello 2004,75cl,Red,Italy,Italy,7.0,500.0
HED31738,Condrieu Guigal Half 2019,37.5cl,White,France,Northern Rhone,9.0,30.399999618530273
HED40568,Dog Point Section 94 Sauvignon Blanc 2018,75cl,White,New Zealand,New Zealand,23.0,30.799999237060547
HED32979,Crozes Hermitage Blanc Mule Blanche Jaboulet Half 2018,37.5cl,White,France,Northern Rhone,49.0,12.5
HED40833,Tempus Fugit Gran Classico Bitter,70cl,Spirits,Italy,"Liqueurs, Bitters & Other",7.0,32.400001525878906
HED25115,Pernand Vergelesses Blanc Combottes Rapet Half 2019,37.5cl,White,France,Burgundy,19.0,29.899999618530273
HED25438,Clos St Denis Henri Jouan 2019,75cl,Red,France,Burgundy,5.0,205.0
HED33697,Nikkitas Pine Honey 400g,0cl,Other,Greece,Delicatessen,3.0,25.0
HED43042,1800 Cristalino,70cl,Spirits,Mexico,Tequila,5.0,58.5
HED33845,La Mission Haut Brion 1985,75cl,Red,France,Bordeaux,6.0,372.0
HED44057,Torabhaig Legacy Series Allt Gleann,70cl,Spirits,Scotland,Whisky,13.0,50.0
HED25749,Trotte Vieille 2020,75cl,Red,France,Bordeaux,33.0,80.0
HED45016,Kikuhime Kurogin,72cl,Spirits,Japan,Sake,4.0,170.0
HED25935,Henriet Bazin Blanc de Blancs,75cl,White,France,Champagne,26.0,43.5
HED45057,Codigo 1530 Origen,70cl,Spirits,Mexico,Tequila,5.0,245.0
HED26022,Bourgneuf Half 2020,37.5cl,Red,France,Bordeaux,117.0,29.899999618530273
HED26041,Le Petit Cheval Half 2020,37.5cl,Red,France,Bordeaux,68.0,85.0
HED26061,Mac-Talla Terra,70cl,Spirits,Scotland,Whisky,2.0,47.5
HED26123,Clinet Half 2020,37.5cl,Red,France,Bordeaux,12.0,60.0
HED26131,Underberg Bitters (Single),2cl,Spirits,Germany,"Liqueurs, Bitters & Other",460.0,1.7999999523162842
HED34647,Fiano di Avellino Conti di Vergada 2019,75cl,White,Italy,Italy,2.0,28.799999237060547
HED34656,Chateau Svanidze Saperavi 2015,75cl,Red,Georgia,Georgia,4.0,24.899999618530273
HED34852,Primitivo di Manduria Attanasio 2016,75cl,Red,Italy,Italy,9.0,32.900001525878906
HED34970,Brunello di Montalcino Riserva Biondi-Santi 2013,75cl,Red,Italy,Italy,8.0,462.0
HED45237,Appleton 15 Year Old,70cl,Spirits,Jamaica,Rum,8.0,74.0
HED35116,Riedel Veritas New World Shiraz - Two Pack,0cl,Other,Austria,Glasses,4.0,62.5
HED45319,Cimarron Reposado Tequila,70cl,Spirits,Mexico,Tequila,7.0,33.20000076293945
HED35850,Lynch Bages Magnum 2010,150cl,Red,France,Bordeaux,3.0,400.0
HED35948,Adrien Renoir Le Terroir,75cl,White,France,Champagne,7.0,60.70000076293945
HED36358,PerUs Janeen 2019,75cl,Red,United States,USA,2.0,186.0
HED45630,Vecchio Magazzino Doganale Jefferson Amaro,70cl,Spirits,Italy,"Liqueurs, Bitters & Other",4.0,45.0
HED45633,Vecchio Magazzino Doganale Roger Amaro,70cl,Spirits,Italy,"Liqueurs, Bitters & Other",4.0,41.79999923706055
HED36723,Maranges La Fussiere Rouge Bachelet Monnot 2020,75cl,Red,France,Burgundy,32.0,36.79999923706055
HED36987,Liber Pater Denarius 2018,75cl,Red,France,Bordeaux,51.0,450.0
HED36997,Cloudy Bay Te Wahi Pinot Noir 2018,75cl,Red,New Zealand,New Zealand,5.0,85.0
HED37237,Beau-Sejour Becot 2011,75cl,Red,France,Bordeaux,44.0,63.0
HED37689,Chambolle Musigny Les Hauts Doix Robert Groffier 2020,75cl,Red,France,Burgundy,6.0,298.0
HED37719,Castro Candaz Finca El Curvado 2018,75cl,Red,Spain,Spain,6.0,32.900001525878906
HED37848,Ulysses Napa Valley Half 2017,37.5cl,Red,United States,USA,72.0,56.0
HED45868,Tamdhu 18 Year Old,70cl,Spirits,Scotland,Whisky,3.0,135.0
HED38355,Chateau Galoupet Rose 2021,75cl,Rose,France,Regional France,18.0,48.0
HED38401,Domaine Ott Clos Mireille Rose Half 2021,37.5cl,Rose,France,Regional France,19.0,22.399999618530273
HED45930,El Destilado Mexicano,50cl,Spirits,Mexico,Mezcal,2.0,48.20000076293945
HED22367,Cresasso Rosso Zenato 2016,75cl,Red,Italy,Italy,4.0,53.79999923706055
HED46117,Dassai Shochu,72cl,Spirits,Japan,Shochu,9.0,59.95000076293945
HED46123,Courvoisier VSOP,70cl,Spirits,France,Cognac,13.0,40.900001525878906
HED46132,El Tequileno Platinum,70cl,Spirits,Mexico,Tequila,9.0,42.20000076293945
HED39201,Saint Aubin Murgers des Dents de Chien Francois Legros 2018,75cl,White,France,Burgundy,4.0,87.9000015258789
HED22583,Nyetimber Tillington Single Vineyard 2014,75cl,White,England,England,31.0,99.9000015258789
HED46187,Capreolus Apricot Eau de Vie (Exclusive to Hedonism Wines) 2021,37.5cl,Spirits,England,Eau De Vie,28.0,105.0
HED39611,Les Ormes de Pez 2009,75cl,Red,France,Bordeaux,10.0,50.0
HED39665,Charpentier Terre d`Emotion Blanc de Noirs,75cl,White,France,Champagne,4.0,70.0
HED39690,Montes Folly 2019,75cl,Red,Chile,Chile,11.0,72.0999984741211
HED39730,Mauro 2019,75cl,Red,Spain,Spain,4.0,40.0
HED22756,Gratallops Alvaro Palacios 2021,75cl,Red,Spain,Spain,28.0,53.0
HED22757,Villa de Corullon Descendientes de J. Palacios 2021,75cl,Red,Spain,Spain,25.0,45.0
HED22891,Tobermory 21 Year Old,70cl,Spirits,Scotland,Whisky,6.0,165.0
HED22922,Never Say Die Cask Strength,75cl,Spirits,United States,Whiskey,2.0,80.19999694824219
HED91725,Beaulieu Vineyard Georges de Latour Private Reserve Cabernet Sauvignon 1988,75cl,Red,United States,USA,4.0,150.0
HED23210,Savigny Les Beaune Blanc Jean Jacques Girard 2021,75cl,White,France,Burgundy,89.0,39.79999923706055
HED91869,The Mascot 2017,75cl,Red,United States,USA,19.0,147.14285714285714
HED91906,Louis Roederer Collection 242 Magnum,150cl,White,France,Champagne,3.0,128.0
HED91954,Tacama Don Manuel Tannat 2019,75cl,Red,Peru,Peru,4.0,33.900001525878906
HED92036,Vougeot Clos du Prieure Blanc Vougeraie 2021,75cl,White,France,Burgundy,17.0,70.0
HED92038,Charlemagne Vougeraie 2021,75cl,White,France,Burgundy,24.0,220.0
HED92053,Gevrey Chambertin Les Evocelles Vougeraie 2021,75cl,Red,France,Burgundy,42.0,73.0
HED92095,Le Pupille Syrah 2018,75cl,Red,Italy,Italy,6.0,120.0
HED23323,Boekenhoutskloof Noble Late Harvest Half 2019,37.5cl,White,South Africa,South Africa,6.0,24.200000762939453
HED92223,Piper Heidsieck Hors-Serie 1982,75cl,White,France,Champagne,4.0,520.0
HED92238,Puligny Montrachet Rouge Joseph Pascal 2021,75cl,Red,France,Burgundy,2.0,45.0
HED23375,By Farr Tout Pres Pinot Noir 2020,75cl,Red,Australia,Australia,3.0,91.5
HED92262,Egly Ouriet Coteaux de Champenois 2020,75cl,Red,France,Champagne,5.0,240.0
HED23398,Aglianico I Viaggiatori Joaquin 2017,75cl,Red,Italy,Italy,4.0,55.70000076293945
HED23321,Branko Friulano Collio 2021,75cl,White,Italy,Italy,1.0,23.949999809265137
HED92515,Julienas Chateau Fuisse 2020,75cl,Red,France,Burgundy,39.0,20.0
HED92521,Volnay Joseph Voillot 2021,75cl,Red,France,Burgundy,2.0,55.0
HED92530,Bourgogne Pinot Noir Odoul Coquard 2021,75cl,Red,France,Burgundy,25.0,29.0
HED92664,Flora Springs Trilogy 2003,75cl,Red,United States,USA,7.0,78.80000305175781
HED92691,Churchill`s Vintage 1994,75cl,Red,Portugal,Port ,7.0,69.80000305175781
HED23478,Al Muvedre Telmo Rodriguez 2021,75cl,Red,Spain,Spain,6.0,14.800000190734863
HED92716,Clos de la Roche Domaine Dujac 2011,75cl,Red,France,Burgundy,9.0,1007.5
HED23485,Vega Sicilia Reserva Especial 09 11 12 2023,75cl,Red,Spain,Spain,23.0,599.0
HED45749,Ballykeefe Pot Still,70cl,Spirits,Ireland,Whiskey,2.0,47.5
HED38330,Egly Ouriet Blanc de Noirs,75cl,White,France,Champagne,11.0,320.0
HED38866,Gevrey Chambertin Combe Aux Moines Domaine Fourrier 2020,75cl,Red,France,Burgundy,4.0,330.0
HED46149,Clase Azul Gold,70cl,Spirits,Mexico,Tequila,24.0,425.0
HED3076,Belvedere Vodka,70cl,Spirits,Poland,Vodka,40.0,35.0
HED3112,Benedictine,70cl,Spirits,France,"Liqueurs, Bitters & Other",6.0,30.700000762939453
HED53852,Gruaud Larose 2006,75cl,Red,France,Bordeaux,9.0,90.0
HED6060,Beefeater 24 Gin,70cl,Spirits,England,Gin,5.0,25.700000762939453
HED6075,Martell Cordon Bleu,70cl,Spirits,France,Cognac,4.0,126.0
HED86197,1792 Small Batch,75cl,Spirits,United States,Whiskey,48.0,41.400001525878906
HED62902,Blanton`s Original,70cl,Spirits,United States,Whiskey,68.0,110.0
HED0265,Penfolds Grange 2002,75cl,Red,Australia,Australia,6.0,489.0
HED0793,Bienvenues Batard Montrachet Domaine Leflaive 2010,75cl,White,France,Burgundy,6.0,1320.0
HED3156,Pyrat XO Reserve,75cl,Spirits,Anguilla,Rum,3.0,44.099998474121094
HED79545,Bellavista Alma Half,37.5cl,White,Italy,Italy,6.0,24.799999237060547
HED58559,Certan de May 2019,75cl,Red,France,Bordeaux,67.0,93.0
HED34660,Askaneli Saperavi Muscat 2019,75cl,Red,Georgia,Georgia,2.0,18.100000381469727
HED78873,Cardrona The Reid Single Malt Vodka,70cl,Spirits,New Zealand,Vodka,28.0,49.900001525878906
HED37964,Brunello di Montalcino Sesti 2017,75cl,Red,Italy,Italy,6.0,84.80000305175781
HED93159,Chablis Vaudesir William Fevre 2021,75cl,White,France,Burgundy,12.0,115.0
HED93261,Chassagne Montrachet Morgeot Lucien Le Moine 2021,75cl,White,France,Burgundy,2.0,185.0
HED93276,Cote de Brouilly Lucien Le Moine 2021,75cl,Red,France,Burgundy,5.0,90.0
HED93277,Fleurie Lucien Le Moine 2021,75cl,Red,France,Burgundy,5.0,90.0
HED93286,Ceritas Bailhache Sauvignon Blanc 2020,75cl,White,United States,USA,7.0,70.0
HED21092,Glasgow 1770 The Original,70cl,Spirits,Scotland,Whisky,4.0,46.5
HED23763,St Joseph Maison Les Alexandrins 2021,75cl,Red,France,Northern Rhone,3.0,33.900001525878906
HED23780,Cakebread Chardonnay 2021,75cl,White,United States,USA,2.0,43.79999923706055
HED23790,Chassagne Montrachet Les Caillerets Jean Noel Gagnard 2021,75cl,White,France,Burgundy,7.0,190.0
HED23792,Chassagne Montrachet Les Chenevottes Jean Noel Gagnard 2021,75cl,White,France,Burgundy,10.0,95.0
HED93336,Chateau Musar White 2017,75cl,White,Lebanon,Lebanon,10.0,43.900001525878906
HED93342,Anselmo Mendes Curtimenta Alvarinho 2021,75cl,White,Portugal,Portugal,3.0,42.79999923706055
HED23901,Pouilly Loche En Chantonne Clos des Rocs 2021,75cl,White,France,Burgundy,2.0,36.0
HED23916,Fixin Berthaut Gerbet 2021,75cl,Red,France,Burgundy,5.0,45.0
HED23947,Castello di Fonterutoli Siepi Rosso di Toscana 2020,75cl,Red,Italy,Italy,16.0,118.0
HED21139,Midnight Oil Coffee Liqueur,70cl,Spirits,United Kingdom,"Liqueurs, Bitters & Other",2.0,29.700000762939453
HED93497,Kaiken Ultra Malbec 2019,75cl,Red,Argentina,Argentina,11.0,15.899999618530273
HED93657,Arnaldo Caprai Olive Oil,50cl,Other,Italy,Olive Oils,32.0,25.0
HED93690,Il Poggione Extra Virgin Olive Oil 2022,100cl,Other,Italy,Olive Oils,16.0,45.0
HED93709,Gattinara Giancarlo Travaglini 1964,75cl,Red,Italy,Italy,5.0,92.80000305175781
HED93781,Barbaresco Albesani Franco Rocca 2017,75cl,Red,Italy,Italy,17.0,60.0
HED93839,Gavi dei Gavi La Scolca 2022,75cl,White,Italy,Italy,60.0,43.29999923706055
HED93846,Decima Aurea Tenuta Santa Maria di Gaetano Bertani 2016,75cl,Red,Italy,Italy,11.0,40.0
HED93852,Pouilly Fume Terres Blanches Domaine du Bouchot Half 2021,37.5cl,White,France,Loire,3.0,29.899999618530273
HED93861,Nuits St Georges Jean Chauvenet 2012,75cl,Red,France,Burgundy,12.0,70.0
HED24142,Nino Negri Sfursat 5 Stelle 2020,75cl,Red,Italy,Italy,3.0,77.5
HED24146,Bandol Rose Domaine de la Begude 2021,75cl,Rose,France,Regional France,5.0,30.899999618530273
HED93869,Chambolle Musigny Les Hauts Doix Robert Groffier 2006,75cl,Red,France,Burgundy,5.0,342.0
HED93921,Brunello di Montalcino Cupano 2018,75cl,Red,Italy,Italy,18.0,90.0
HED93925,Hartford Highwire Vineyard Zinfandel 2011,75cl,Red,United States,USA,18.0,58.79999923706055
HED24175,Pouilly Fume De Bel Air 2022,75cl,White,France,Loire,7.0,27.0
HED94075,Casa Ferreirinha Reserva Especial 2014,75cl,Red,Portugal,Portugal,2.0,250.0
HED24220,Cloudy Bay Pinot Noir 2021,75cl,Red,New Zealand,New Zealand,2.0,35.25
HED21177,Glenturret Triple Wood (2023 Release),70cl,Spirits,Scotland,Whisky,5.0,62.0
HED94174,Pontet Canet Half 2020,37.5cl,Red,France,Bordeaux,64.0,64.80000305175781
HED24268,Franz Haas Pinot Nero 2021,75cl,Red,Italy,Italy,6.0,30.799999237060547
HED24284,Valpolicella Quintarelli 2016,75cl,Red,Italy,Italy,113.0,95.0
HED24298,Sancerre Rose Dezat 2022,75cl,Rose,France,Loire,6.0,25.399999618530273
HED24331,Bocca di Lupo Pietrabianca 2022,75cl,White,Italy,Italy,5.0,34.599998474121094
HED24338,Ribolla Gravner 2015,75cl,White,Italy,Italy,17.0,132.0
HED94248,Felton Road Block 3 Pinot Noir 2022,75cl,Red,New Zealand,New Zealand,2.0,80.0
HED94404,Vie di Romans Flors di Uis 2021,75cl,White,Italy,Italy,2.0,50.099998474121094
HED94419,Timo Mayer Close Planted Pinot Noir 2022,75cl,Red,Australia,Australia,4.0,58.099998474121094
HED94420,Georg Breuer Rudesheim Estate Riesling 2022,75cl,White,Germany,Germany,6.0,27.700000762939453
HED94583,Bruno Paillard Blanc de Noirs,75cl,White,France,Champagne,33.0,69.9000015258789
HED94629,Pernand Vergelesses Les Belles Filles Jean Jacques Girard 2022,75cl,White,France,Burgundy,55.0,35.0
HED94632,Chablis Samuel Billaud 2022,75cl,White,France,Burgundy,106.0,40.0
HED21246,Kings County Single Barrel 5YO Barrel Strength Bourbon,75cl,Spirits,United States,Whiskey,5.0,133.0
HED46816,Macallan 25 Year Old Sherry Oak (2023 Release),70cl,Spirits,Scotland,Whisky,81.0,2295.0
HED24378,Verdicchio Riserva San Sisto Fazi Battaglia 2019,75cl,White,Italy,Italy,7.0,32.29999923706055
HED24410,Bereche Reflet d`Antan Brut Magnum,150cl,White,France,Champagne,2.0,850.0
HED24417,Clos Windsbuhl Gewurztraminer Zind Humbrecht 2018,75cl,White,France,Alsace,4.0,81.4000015258789
HED24419,Ultreia La Claudina Raul Perez 2020,75cl,White,Spain,Spain,8.0,56.599998474121094
HED24443,Allegrini Palazzo della Torre 2020,75cl,Red,Italy,Italy,9.0,25.0
HED24468,Peter Michael Les Pavots 2020,75cl,Red,United States,USA,11.0,240.0
HED94877,Vosne Romanee Beaumonts Hudelot Noellat 1999,75cl,Red,France,Burgundy,5.0,385.0
HED95180,Charmes Chambertin Olivier Jouan 2011,75cl,Red,France,Burgundy,7.0,172.0
HED24491,Gobelsburg Loss Gruner Veltliner 2022,75cl,White,Austria,Austria,15.0,18.0
HED21310,Rochelt Wachauer Apricot 2016,70cl,Spirits,Austria,Eau De Vie,3.0,275.0
HED21316,MouTai Kweichow Flying Fairy Baijiu,50cl,Spirits,China,Baijiu,5.0,375.0
HED24553,Danbury Ridge Chardonnay 2021,75cl,White,England,England,15.0,40.0
HED24574,Albarino Granbazan Don Alvaro de Bazan 2020,75cl,White,Spain,Spain,2.0,45.166666666666664
HED24575,Fernando de Castilla Fino en Rama,75cl,White,Spain,Sherry,5.0,24.700000762939453
